agent,turn,us,regroup,tiles,melded,meld_attempts,extend_calls,failed_applies,had_option
AI_0_0,79,342,1,0,1,6,1,0,0
AI_baseline0_1,80,346,1,0,1,6,1,0,0
AI_0_0,81,354,1,0,1,6,1,0,0
AI_baseline0_1,82,355,1,0,1,6,1,0,0
AI_0_0,83,612,1,2,1,6,1,0,1
AI_baseline0_1,84,490,1,1,1,6,1,0,1
AI_0_0,85,489,1,1,1,6,1,0,1
AI_baseline0_1,86,737,1,3,1,6,1,0,1
AI_0_0,87,381,1,0,1,6,1,0,0
AI_baseline0_1,88,363,1,0,1,6,1,0,0
AI_0_0,89,386,1,0,1,6,1,0,0
AI_baseline0_1,90,482,1,1,1,6,1,0,1
AI_0_0,91,749,1,3,1,6,1,0,1
AI_baseline0_1,92,382,1,0,1,6,1,0,0
AI_0_0,93,376,1,0,1,6,1,0,0
AI_baseline0_1,94,389,1,0,1,6,1,0,0
AI_0_0,95,388,1,0,1,6,1,0,0
AI_baseline0_1,96,510,1,1,1,6,1,0,1
AI_0_0,97,402,1,0,1,6,1,0,0
AI_baseline0_1,98,387,1,0,1,6,1,0,0
AI_0_0,99,529,1,1,1,6,1,0,1
AI_baseline0_1,100,396,1,0,1,6,1,0,0
AI_0_0,101,405,1,0,1,6,1,0,0
AI_baseline0_1,102,402,1,0,1,6,1,0,0
AI_0_0,103,414,1,0,1,6,1,0,0
AI_baseline0_1,104,534,1,1,1,6,1,0,1
AI_0_0,105,422,1,0,1,6,1,0,0
AI_baseline0_1,106,406,1,0,1,6,1,0,0
AI_0_0,107,421,1,0,1,6,1,0,0
AI_baseline0_1,108,955,1,4,1,6,1,0,1
AI_0_0,109,867,1,3,1,6,1,0,1
AI_baseline0_1,110,410,1,0,1,6,1,0,0
AI_0_0,111,444,1,0,1,6,1,0,0
AI_baseline0_1,112,555,1,1,1,6,1,0,1
AI_0_0,113,721,1,2,1,6,1,0,1
AI_baseline0_1,114,571,1,1,1,6,1,0,1
AI_0_0,115,433,1,0,1,6,1,0,0
AI_baseline0_1,116,432,1,0,1,6,1,0,0
AI_0_0,117,658,1,0,1,6,1,1,0
AI_0_0,1,122,0,0,0,1,0,0,0
AI_baseline0_1,2,101,0,0,1,2,0,0,0
AI_0_0,3,120,0,0,1,3,0,0,0
AI_baseline0_1,4,95,1,3,1,3,1,0,1
AI_0_0,5,122,0,0,1,4,0,0,0
AI_baseline0_1,6,97,1,0,1,4,1,0,0
AI_0_0,7,128,0,0,1,5,0,0,0
AI_baseline0_1,8,10,0,0,1,5,0,0,0
AI_0_0,9,148,0,0,1,6,0,0,0
AI_baseline0_1,10,7,0,0,1,6,0,0,0
AI_0_0,11,145,0,0,1,7,0,0,0
AI_baseline0_1,12,7,0,0,1,7,0,0,0
AI_0_0,13,8,0,0,1,7,0,0,0
AI_baseline0_1,14,7,0,0,1,7,0,0,0
AI_0_0,15,245,1,2,1,7,1,0,1
AI_baseline0_1,16,134,1,3,1,7,1,0,1
AI_0_0,17,218,1,1,1,7,1,0,1
AI_baseline0_1,18,146,1,0,1,7,1,0,0
AI_0_0,19,166,1,0,1,7,1,0,0
AI_baseline0_1,20,147,1,0,1,7,1,0,0
AI_0_0,21,170,1,0,1,7,1,0,0
AI_baseline0_1,22,151,1,0,1,7,1,0,0
AI_0_0,23,170,1,0,1,7,1,0,0
AI_baseline0_1,24,157,1,3,1,7,1,0,1
AI_0_0,25,205,1,8,1,7,1,0,1
AI_baseline0_1,26,271,1,1,1,7,1,0,1
AI_0_0,27,212,1,0,1,7,1,0,0
AI_baseline0_1,28,199,1,0,1,7,1,0,0
AI_0_0,29,217,1,0,1,7,1,0,0
AI_baseline0_1,30,204,1,0,1,7,1,0,0
AI_0_0,31,225,1,3,1,7,1,0,1
AI_baseline0_1,32,381,1,2,1,7,1,0,1
AI_0_0,33,229,1,0,1,7,1,0,0
AI_baseline0_1,34,232,1,0,1,7,1,0,0
AI_0_0,35,235,1,0,1,7,1,0,0
AI_baseline0_1,36,230,1,0,1,7,1,0,0
AI_0_0,37,238,1,0,1,7,1,0,0
AI_baseline0_1,38,231,1,0,1,7,1,0,0
AI_0_0,39,244,1,0,1,7,1,0,0
AI_baseline0_1,40,235,1,0,1,7,1,0,0
AI_0_0,41,243,1,0,1,7,1,0,0
AI_baseline0_1,42,395,1,2,1,7,1,0,1
AI_0_0,43,348,1,1,1,7,1,0,1
AI_baseline0_1,44,238,1,0,1,7,1,0,0
AI_0_0,45,265,1,0,1,7,1,0,0
AI_baseline0_1,46,245,1,0,1,7,1,0,0
AI_0_0,47,268,1,0,1,7,1,0,0
AI_baseline0_1,48,295,1,0,1,7,1,0,0
AI_0_0,49,280,1,0,1,7,1,0,0
AI_baseline0_1,50,341,1,1,1,7,1,0,1
AI_0_0,51,292,1,0,1,7,1,0,0
AI_baseline0_1,52,255,1,0,1,7,1,0,0
AI_0_0,53,311,1,5,1,7,1,0,1
AI_baseline0_1,54,309,1,0,1,7,1,0,0
AI_0_0,55,492,1,2,1,7,1,0,1
AI_baseline0_1,56,399,1,1,1,7,1,0,1
AI_0_0,57,288,1,0,1,7,1,0,0
AI_baseline0_1,58,303,1,0,1,7,1,0,0
AI_0_0,59,387,1,1,1,7,1,0,1
AI_baseline0_1,60,306,1,0,1,7,1,0,0
AI_0_0,61,285,1,0,1,7,1,0,0
AI_baseline0_1,62,311,1,0,1,7,1,0,0
AI_0_0,63,291,1,0,1,7,1,0,0
AI_baseline0_1,64,316,1,0,1,7,1,0,0
AI_0_0,65,295,1,0,1,7,1,0,0
AI_baseline0_1,66,421,1,1,1,7,1,0,1
AI_0_0,67,303,1,0,1,7,1,0,0
AI_baseline0_1,68,316,1,0,1,7,1,0,0
AI_0_0,69,412,1,1,1,7,1,0,1
AI_baseline0_1,70,434,1,1,1,7,1,0,1
AI_0_0,71,412,1,1,1,7,1,0,1
AI_baseline0_1,72,336,1,0,1,7,1,0,0
AI_0_0,73,312,1,0,1,7,1,0,0
AI_baseline0_1,74,444,1,1,1,7,1,0,1
AI_0_0,75,320,1,0,1,7,1,0,0
AI_baseline0_1,76,340,1,0,1,7,1,0,0
AI_0_0,77,326,1,0,1,7,1,0,0
AI_baseline0_1,78,342,1,0,1,7,1,0,0
AI_0_0,79,333,1,0,1,7,1,0,0
AI_baseline0_1,80,348,1,0,1,7,1,0,0
AI_0_0,81,449,1,1,1,7,1,0,1
AI_baseline0_1,82,341,1,0,1,7,1,0,0
AI_0_0,83,330,1,0,1,7,1,0,0
AI_baseline0_1,84,458,1,1,1,7,1,0,1
AI_0_0,85,338,1,0,1,7,1,0,0
AI_baseline0_1,86,344,1,0,1,7,1,0,0
AI_0_0,87,352,1,0,1,7,1,0,0
AI_baseline0_1,88,453,1,1,1,7,1,0,1
AI_0_0,89,359,1,0,1,7,1,0,0
AI_baseline0_1,90,347,1,0,1,7,1,0,0
AI_0_0,91,367,1,0,1,7,1,0,0
AI_baseline0_1,92,350,1,0,1,7,1,0,0
AI_0_0,93,389,1,0,1,7,1,0,0
AI_baseline0_1,94,463,1,1,1,7,1,0,1
AI_0_0,95,498,1,1,1,7,1,0,1
AI_baseline0_1,96,474,1,1,1,7,1,0,1
AI_0_0,97,391,1,0,1,7,1,0,0
AI_baseline0_1,98,358,1,0,1,7,1,0,0
AI_0_0,99,892,1,4,1,7,1,0,1
AI_baseline0_1,100,770,1,3,1,7,1,0,1
AI_0_0,101,414,1,0,1,7,1,0,0
AI_baseline0_1,102,386,1,0,1,7,1,0,0
AI_0_0,103,553,1,1,1,7,1,0,1
AI_baseline0_1,104,393,1,0,1,7,1,0,0
AI_0_0,105,424,1,0,1,7,1,0,0
AI_baseline0_1,106,398,1,0,1,7,1,0,0
AI_0_0,107,699,1,2,1,7,1,0,1
AI_baseline0_1,108,411,1,0,1,7,1,0,0
AI_0_0,109,427,1,0,1,7,1,0,0
AI_baseline0_1,110,420,1,0,1,7,1,0,0
AI_0_0,111,430,1,0,1,7,1,0,0
AI_baseline0_1,112,982,1,1,1,7,2,0,1
AI_0_0,113,1015,1,1,1,7,2,0,1
AI_baseline0_1,114,1019,1,1,1,7,2,0,1
AI_0_0,115,1042,1,1,1,7,2,0,1
AI_baseline0_1,116,1163,1,2,1,7,2,0,1
AI_0_0,117,1168,1,2,1,7,2,0,1
AI_baseline0_1,118,1035,1,1,1,7,2,0,1
AI_0_0,119,1054,1,1,1,7,2,0,1
AI_baseline0_1,120,454,1,0,1,7,1,0,0
AI_0_0,121,464,1,0,1,7,1,0,0
AI_0_0,1,109,0,0,0,1,0,0,0
AI_baseline0_1,2,99,0,0,1,2,0,0,0
AI_0_0,3,119,0,0,1,3,0,0,0
AI_baseline0_1,4,8,0,0,1,3,0,0,0
AI_0_0,5,122,0,0,1,4,0,0,0
AI_baseline0_1,6,8,0,0,1,4,0,0,0
AI_0_0,7,113,0,0,1,5,0,0,0
AI_baseline0_1,8,7,0,0,1,5,0,0,0
AI_0_0,9,6,0,0,1,5,0,0,0
AI_baseline0_1,10,7,0,0,1,5,0,0,0
AI_0_0,11,110,1,0,1,5,1,0,0
AI_baseline0_1,12,149,1,1,1,5,1,0,1
AI_0_0,13,140,1,1,1,5,1,0,1
AI_baseline0_1,14,124,1,0,1,5,1,0,0
AI_0_0,15,112,1,0,1,5,1,0,0
AI_baseline0_1,16,136,1,3,1,5,1,0,1
AI_0_0,17,181,1,1,1,5,1,0,1
AI_baseline0_1,18,175,1,1,1,5,1,0,1
AI_0_0,19,136,1,0,1,5,1,0,0
AI_baseline0_1,20,135,1,0,1,5,1,0,0
AI_0_0,21,139,1,0,1,5,1,0,0
AI_baseline0_1,22,142,1,0,1,5,1,0,0
AI_0_0,23,141,1,0,1,5,1,0,0
AI_baseline0_1,24,148,1,0,1,5,1,0,0
AI_0_0,25,185,1,1,1,5,1,0,1
AI_baseline0_1,26,154,1,0,1,5,1,0,0
AI_0_0,27,142,1,0,1,5,1,0,0
AI_baseline0_1,28,158,1,0,1,5,1,0,0
AI_0_0,29,151,1,0,1,5,1,0,0
AI_baseline0_1,30,159,1,0,1,5,1,0,0
AI_0_0,31,157,1,0,1,5,1,0,0
AI_baseline0_1,32,161,1,0,1,5,1,0,0
AI_0_0,33,161,1,0,1,5,1,0,0
AI_baseline0_1,34,161,1,0,1,5,1,0,0
AI_0_0,35,203,1,0,1,5,1,0,0
AI_baseline0_1,36,177,1,0,1,5,1,0,0
AI_0_0,37,169,1,0,1,5,1,0,0
AI_baseline0_1,38,173,1,0,1,5,1,0,0
AI_0_0,39,174,1,0,1,5,1,0,0
AI_baseline0_1,40,180,1,0,1,5,1,0,0
AI_0_0,41,173,1,0,1,5,1,0,0
AI_baseline0_1,42,184,1,0,1,5,1,0,0
AI_0_0,43,224,1,1,1,5,1,0,1
AI_baseline0_1,44,247,1,1,1,5,1,0,1
AI_0_0,45,286,1,2,1,5,1,0,1
AI_baseline0_1,46,200,1,0,1,5,1,0,0
AI_0_0,47,183,1,0,1,5,1,0,0
AI_baseline0_1,48,206,1,0,1,5,1,0,0
AI_0_0,49,189,1,0,1,5,1,0,0
AI_baseline0_1,50,202,1,0,1,5,1,0,0
AI_0_0,51,193,1,0,1,5,1,0,0
AI_baseline0_1,52,212,1,0,1,5,1,0,0
AI_0_0,53,243,1,1,1,5,1,0,1
AI_baseline0_1,54,269,1,1,1,5,1,0,1
AI_0_0,55,250,1,1,1,5,1,0,1
AI_baseline0_1,56,227,1,0,1,5,1,0,0
AI_0_0,57,201,1,0,1,5,1,0,0
AI_baseline0_1,58,228,1,0,1,5,1,0,0
AI_0_0,59,207,1,0,1,5,1,0,0
AI_baseline0_1,60,234,1,0,1,5,1,0,0
AI_0_0,61,266,1,1,1,5,1,0,1
AI_baseline0_1,62,249,1,0,1,5,1,0,0
AI_0_0,63,211,1,0,1,5,1,0,0
AI_baseline0_1,64,253,1,0,1,5,1,0,0
AI_0_0,65,324,1,2,1,5,1,0,1
AI_baseline0_1,66,318,1,1,1,5,1,0,1
AI_0_0,67,222,1,0,1,5,1,0,0
AI_baseline0_1,68,264,1,0,1,5,1,0,0
AI_0_0,69,223,1,0,1,5,1,0,0
AI_baseline0_1,70,270,1,0,1,5,1,0,0
AI_0_0,71,224,1,0,1,5,1,0,0
AI_baseline0_1,72,279,1,0,1,5,1,0,0
AI_0_0,73,229,1,0,1,5,1,0,0
AI_baseline0_1,74,294,1,0,1,5,1,0,0
AI_0_0,75,232,1,0,1,5,1,0,0
AI_baseline0_1,76,418,1,2,1,5,1,0,1
AI_0_0,77,381,1,2,1,5,1,0,1
AI_baseline0_1,78,290,1,0,1,5,1,0,0
AI_0_0,79,252,1,0,1,5,1,0,0
AI_baseline0_1,80,299,1,0,1,5,1,0,0
AI_0_0,81,258,1,0,1,5,1,0,0
AI_baseline0_1,82,303,1,0,1,5,1,0,0
AI_0_0,83,266,1,0,1,5,1,0,0
AI_baseline0_1,84,315,1,0,1,5,1,0,0
AI_0_0,85,270,1,0,1,5,1,0,0
AI_baseline0_1,86,353,1,20,1,5,1,0,1
AI_0_0,87,1150,1,18,1,5,1,0,1
AI_baseline0_1,88,1134,1,5,1,5,1,0,1
AI_0_0,89,1087,1,5,1,5,1,0,1
AI_baseline0_1,90,452,1,0,1,5,1,0,0
AI_0_0,91,395,1,0,1,5,1,0,0
AI_baseline0_1,92,609,1,1,1,5,1,0,1
AI_0_0,93,416,1,0,1,5,1,0,0
AI_baseline0_1,94,459,1,0,1,5,1,0,0
AI_0_0,95,409,1,0,1,5,1,0,0
AI_baseline0_1,96,918,1,3,1,5,1,0,1
AI_0_0,97,734,1,2,1,5,1,0,1
AI_baseline0_1,98,495,1,0,1,5,1,0,0
AI_0_0,99,437,1,0,1,5,1,0,0
AI_baseline0_1,100,806,1,2,1,5,1,0,1
AI_0_0,101,760,1,2,1,5,1,0,1
AI_baseline0_1,102,954,1,3,1,5,1,0,1
AI_0_0,103,936,1,2,1,5,1,0,1
AI_baseline0_1,104,1039,1,3,1,5,1,0,1
AI_0_0,105,798,1,3,1,5,1,0,1
AI_0_0,1,104,0,0,1,1,0,0,0
AI_baseline0_1,2,115,0,0,1,2,0,0,0
AI_0_0,3,87,1,0,1,2,1,0,0
AI_baseline0_1,4,114,0,0,1,3,0,0,0
AI_0_0,5,156,1,1,1,3,1,0,1
AI_baseline0_1,6,137,1,1,1,3,1,0,1
AI_0_0,7,116,1,0,1,3,1,0,0
AI_baseline0_1,8,105,1,0,1,3,1,0,0
AI_0_0,9,122,1,3,1,3,1,0,1
AI_baseline0_1,10,164,1,1,1,3,1,0,1
AI_0_0,11,125,1,0,1,3,1,0,0
AI_baseline0_1,12,122,1,0,1,3,1,0,0
AI_0_0,13,173,1,1,1,3,1,0,1
AI_baseline0_1,14,126,1,0,1,3,1,0,0
AI_0_0,15,127,1,0,1,3,1,0,0
AI_baseline0_1,16,131,1,0,1,3,1,0,0
AI_0_0,17,6,0,0,1,3,0,0,0
AI_baseline0_1,18,7,0,0,1,3,0,0,0
AI_0_0,19,6,0,0,1,3,0,0,0
AI_baseline0_1,20,7,0,0,1,3,0,0,0
AI_0_0,21,6,0,0,1,3,0,0,0
AI_baseline0_1,22,141,1,0,1,3,1,0,0
AI_0_0,23,138,1,0,1,3,1,0,0
AI_baseline0_1,24,147,1,3,1,3,1,0,1
AI_0_0,25,224,1,4,1,3,1,0,1
AI_baseline0_1,26,172,1,1,1,3,1,0,1
AI_0_0,27,175,1,0,1,3,1,0,0
AI_baseline0_1,28,174,1,0,1,3,1,0,0
AI_0_0,29,178,1,0,1,3,1,0,0
AI_baseline0_1,30,180,1,0,1,3,1,0,0
AI_0_0,31,188,1,0,1,3,1,0,0
AI_baseline0_1,32,181,1,0,1,3,1,0,0
AI_0_0,33,184,1,0,1,3,1,0,0
AI_baseline0_1,34,187,1,4,1,3,1,0,1
AI_0_0,35,208,1,0,1,3,1,0,0
AI_baseline0_1,36,195,1,0,1,3,1,0,0
AI_0_0,37,210,1,0,1,3,1,0,0
AI_baseline0_1,38,196,1,0,1,3,1,0,0
AI_0_0,39,218,1,0,1,3,1,0,0
AI_baseline0_1,40,198,1,0,1,3,1,0,0
AI_0_0,41,228,1,5,1,3,1,0,1
AI_baseline0_1,42,240,1,0,1,3,1,0,0
AI_0_0,43,231,1,0,1,3,1,0,0
AI_baseline0_1,44,236,1,0,1,3,1,0,0
AI_0_0,45,242,1,3,1,3,1,0,1
AI_baseline0_1,46,263,1,0,1,3,1,0,0
AI_0_0,47,247,1,0,1,3,1,0,0
AI_baseline0_1,48,267,1,0,1,3,1,0,0
AI_0_0,49,252,1,0,1,3,1,0,0
AI_baseline0_1,50,273,1,3,1,3,1,0,1
AI_0_0,51,357,1,1,1,3,1,0,1
AI_baseline0_1,52,281,1,0,1,3,1,0,0
AI_0_0,53,272,1,0,1,3,1,0,0
AI_baseline0_1,54,286,1,0,1,3,1,0,0
AI_0_0,55,279,1,0,1,3,1,0,0
AI_baseline0_1,56,295,1,3,1,3,1,0,1
AI_0_0,57,397,1,1,1,3,1,0,1
AI_baseline0_1,58,399,1,1,1,3,1,0,1
AI_0_0,59,308,1,0,1,3,1,0,0
AI_baseline0_1,60,305,1,0,1,3,1,0,0
AI_0_0,61,310,1,0,1,3,1,0,0
AI_baseline0_1,62,312,1,3,1,3,1,0,1
AI_0_0,63,541,1,2,1,3,1,0,1
AI_baseline0_1,64,319,1,0,1,3,1,0,0
AI_0_0,65,331,1,0,1,3,1,0,0
AI_baseline0_1,66,324,1,0,1,3,1,0,0
AI_0_0,67,335,1,0,1,3,1,0,0
AI_baseline0_1,68,424,1,1,1,3,1,0,1
AI_0_0,69,338,1,0,1,3,1,0,0
AI_baseline0_1,70,325,1,0,1,3,1,0,0
AI_0_0,71,391,1,3,1,3,1,0,1
AI_baseline0_1,72,359,1,3,1,3,1,0,1
AI_0_0,73,493,1,1,1,3,1,0,1
AI_baseline0_1,74,363,1,0,1,3,1,0,0
AI_0_0,75,375,1,0,1,3,1,0,0
AI_baseline0_1,76,342,1,0,1,3,1,0,0
AI_0_0,77,737,1,3,1,3,1,0,1
AI_baseline0_1,78,733,1,2,1,3,1,1,1
AI_0_0,79,648,1,2,1,3,1,0,1
AI_baseline0_1,80,512,1,0,1,3,1,1,0
AI_0_0,81,410,1,0,1,3,1,0,0
AI_baseline0_1,82,528,1,0,1,3,1,1,0
AI_0_0,83,405,1,0,1,3,1,0,0
AI_baseline0_1,84,665,1,1,1,3,1,1,1
AI_0_0,85,416,1,0,1,3,1,0,0
AI_baseline0_1,86,535,1,0,1,3,1,1,0
AI_0_0,87,426,1,3,1,3,1,0,1
AI_baseline0_1,88,582,1,0,1,3,1,1,0
AI_0_0,89,536,1,1,1,3,1,0,1
AI_baseline0_1,90,596,1,1,1,3,1,0,1
AI_0_0,91,407,1,0,1,3,1,0,0
AI_baseline0_1,92,459,1,0,1,3,1,0,0
AI_0_0,93,418,1,0,1,3,1,0,0
AI_baseline0_1,94,481,1,0,1,3,1,0,0
AI_0_0,95,566,1,1,1,3,1,0,1
AI_baseline0_1,96,614,1,1,1,3,1,0,1
AI_0_0,97,428,1,0,1,3,1,0,0
AI_baseline0_1,98,469,1,0,1,3,1,0,0
AI_0_0,99,429,1,0,1,3,1,0,0
AI_baseline0_1,100,485,1,0,1,3,1,0,0
AI_0_0,101,471,1,2,1,3,1,0,1
AI_baseline0_1,102,949,1,3,1,3,1,0,1
AI_0_0,103,595,1,1,1,3,1,0,1
AI_baseline0_1,104,501,1,0,1,3,1,0,0
AI_0_0,105,447,1,0,1,3,1,0,0
AI_baseline0_1,106,662,1,1,1,3,1,0,1
AI_0_0,107,608,1,1,1,3,1,0,1
AI_baseline0_1,108,843,1,2,1,3,1,0,1
AI_0_0,109,470,1,0,1,3,1,0,0
AI_baseline0_1,110,512,1,0,1,3,1,0,0
AI_0_0,111,633,1,1,1,3,1,0,1
AI_baseline0_1,112,575,1,0,1,3,1,0,0
AI_0_0,113,487,1,0,1,3,1,0,0
AI_baseline0_1,114,541,1,0,1,3,1,0,0
AI_0_0,115,634,1,1,1,3,1,0,1
AI_baseline0_1,116,555,1,0,1,3,1,0,0
AI_0_0,117,494,1,0,1,3,1,0,0
AI_baseline0_1,118,758,1,0,1,3,1,1,0
AI_0_0,119,818,1,2,1,3,1,0,1
AI_baseline0_1,120,697,1,1,1,3,1,0,1
AI_0_0,121,495,1,0,1,3,1,0,0
AI_baseline0_1,122,1239,1,10,1,3,2,0,1
AI_0_0,123,1767,1,3,1,3,2,0,1
AI_baseline0_1,124,592,1,0,1,3,1,0,0
AI_0_0,125,607,1,0,1,3,1,0,0
AI_0_0,1,100,0,0,1,1,0,0,0
AI_baseline0_1,2,127,0,0,1,2,0,0,0
AI_0_0,3,8,0,0,1,2,0,0,0
AI_baseline0_1,4,127,0,0,1,3,0,0,0
AI_0_0,5,7,0,0,1,3,0,0,0
AI_baseline0_1,6,131,0,0,1,4,0,0,0
AI_0_0,7,7,0,0,1,4,0,0,0
AI_baseline0_1,8,142,0,0,1,5,0,0,0
AI_0_0,9,6,0,0,1,5,0,0,0
AI_baseline0_1,10,142,0,0,1,6,0,0,0
AI_0_0,11,104,1,6,1,6,1,0,1
AI_baseline0_1,12,155,0,0,1,7,0,0,0
AI_0_0,13,7,0,0,1,7,0,0,0
AI_baseline0_1,14,199,1,1,1,7,1,0,1
AI_0_0,15,193,1,1,1,7,1,0,1
AI_baseline0_1,16,156,1,0,1,7,1,0,0
AI_0_0,17,144,1,0,1,7,1,0,0
AI_baseline0_1,18,159,1,0,1,7,1,0,0
AI_0_0,19,147,1,0,1,7,1,0,0
AI_baseline0_1,20,162,1,0,1,7,1,0,0
AI_0_0,21,152,1,3,1,7,1,0,1
AI_baseline0_1,22,297,1,2,1,7,1,0,1
AI_0_0,23,162,1,0,1,7,1,0,0
AI_baseline0_1,24,184,1,0,1,7,1,0,0
AI_0_0,25,168,1,0,1,7,1,0,0
AI_baseline0_1,26,238,1,1,1,7,1,0,1
AI_0_0,27,171,1,0,1,7,1,0,0
AI_baseline0_1,28,183,1,0,1,7,1,0,0
AI_0_0,29,178,1,0,1,7,1,0,0
AI_baseline0_1,30,187,1,0,1,7,1,0,0
AI_0_0,31,187,1,3,1,7,1,0,1
AI_baseline0_1,32,213,1,0,1,7,1,0,0
AI_0_0,33,192,1,0,1,7,1,0,0
AI_baseline0_1,34,216,1,0,1,7,1,0,0
AI_0_0,35,193,1,0,1,7,1,0,0
AI_baseline0_1,36,432,1,3,1,7,1,0,1
AI_0_0,37,210,1,0,1,7,1,0,0
AI_baseline0_1,38,254,1,0,1,7,1,0,0
AI_0_0,39,224,1,4,1,7,1,0,1
AI_baseline0_1,40,264,1,3,1,7,1,0,1
AI_0_0,41,248,1,0,1,7,1,0,0
AI_baseline0_1,42,267,1,0,1,7,1,0,0
AI_0_0,43,255,1,0,1,7,1,0,0
AI_baseline0_1,44,271,1,3,1,7,1,0,1
AI_0_0,45,358,1,1,1,7,1,0,1
AI_baseline0_1,46,371,1,1,1,7,1,0,1
AI_0_0,47,278,1,0,1,7,1,0,0
AI_baseline0_1,48,289,1,0,1,7,1,0,0
AI_0_0,49,363,1,1,1,7,1,0,1
AI_baseline0_1,50,379,1,1,1,7,1,0,1
AI_0_0,51,288,1,0,1,7,1,0,0
AI_baseline0_1,52,295,1,0,1,7,1,0,0
AI_0_0,53,297,1,3,1,7,1,0,1
AI_baseline0_1,54,420,1,1,1,7,1,0,1
AI_0_0,55,303,1,0,1,7,1,0,0
AI_baseline0_1,56,320,1,0,1,7,1,0,0
AI_0_0,57,398,1,1,1,7,1,0,1
AI_baseline0_1,58,429,1,1,1,7,1,0,1
AI_0_0,59,307,1,0,1,7,1,0,0
AI_baseline0_1,60,338,1,0,1,7,1,0,0
AI_0_0,61,326,1,3,1,7,1,0,1
AI_baseline0_1,62,360,1,0,1,7,1,0,0
AI_0_0,63,324,1,0,1,7,1,0,0
AI_baseline0_1,64,468,1,1,1,7,1,0,1
AI_0_0,65,433,1,1,1,7,1,0,1
AI_baseline0_1,66,369,1,0,1,7,1,0,0
AI_0_0,67,326,1,0,1,7,1,0,0
AI_baseline0_1,68,373,1,0,1,7,1,0,0
AI_0_0,69,438,1,1,1,7,1,0,1
AI_baseline0_1,70,563,1,2,1,7,1,0,1
AI_0_0,71,416,1,1,1,7,1,0,1
AI_baseline0_1,72,347,1,0,1,7,1,0,0
AI_0_0,73,308,1,0,1,7,1,0,0
AI_baseline0_1,74,354,1,0,1,7,1,0,0
AI_0_0,75,421,1,1,1,7,1,0,1
AI_baseline0_1,76,725,1,3,1,7,1,0,1
AI_0_0,77,436,1,1,1,7,1,0,1
AI_baseline0_1,78,483,1,1,1,7,1,0,1
AI_0_0,79,336,1,0,1,7,1,0,0
AI_baseline0_1,80,363,1,0,1,7,1,0,0
AI_0_0,81,324,1,0,1,7,1,0,0
AI_baseline0_1,82,368,1,0,1,7,1,0,0
AI_0_0,83,462,1,1,1,7,1,0,1
AI_baseline0_1,84,384,1,0,1,7,1,0,0
AI_0_0,85,333,1,0,1,7,1,0,0
AI_baseline0_1,86,510,1,1,1,7,1,0,1
AI_0_0,87,347,1,0,1,7,1,0,0
AI_baseline0_1,88,386,1,0,1,7,1,0,0
AI_0_0,89,361,1,0,1,7,1,0,0
AI_baseline0_1,90,408,1,0,1,7,1,0,0
AI_0_0,91,512,1,1,1,7,1,0,1
AI_baseline0_1,92,411,1,0,1,7,1,0,0
AI_0_0,93,363,1,0,1,7,1,0,0
AI_baseline0_1,94,408,1,0,1,7,1,0,0
AI_0_0,95,490,1,1,1,7,1,0,1
AI_baseline0_1,96,845,1,3,1,7,1,0,1
AI_0_0,97,377,1,0,1,7,1,0,0
AI_baseline0_1,98,418,1,0,1,7,1,0,0
AI_0_0,99,382,1,0,1,7,1,0,0
AI_baseline0_1,100,610,1,1,1,7,1,0,1
AI_0_0,101,438,1,0,1,7,1,0,0
AI_baseline0_1,102,472,1,0,1,7,1,0,0
AI_0_0,103,614,1,1,1,7,1,0,1
AI_baseline0_1,104,510,1,0,1,7,1,0,0
AI_0_0,105,450,1,0,1,7,1,0,0
AI_baseline0_1,106,514,1,0,1,7,1,0,0
AI_0_0,107,462,1,0,1,7,1,0,0
AI_baseline0_1,108,524,1,0,1,7,1,0,0
AI_0_0,109,684,1,2,1,7,1,0,1
AI_baseline0_1,110,577,1,9,1,7,1,0,1
AI_0_0,111,1092,1,4,1,7,1,0,1
AI_baseline0_1,112,657,1,1,1,7,1,0,1
AI_0_0,113,802,1,2,1,7,1,0,1
AI_baseline0_1,114,770,1,3,1,7,1,0,1
AI_0_0,115,753,1,1,1,7,1,0,1
AI_baseline0_1,116,700,1,1,1,7,1,0,1
AI_0_0,117,524,1,0,1,7,1,0,0
AI_baseline0_1,118,529,1,0,1,7,1,0,0
AI_0_0,119,697,1,1,1,7,1,0,1
AI_baseline0_1,120,634,1,2,1,7,1,0,1
AI_0_0,1,151,0,0,1,1,0,0,0
AI_baseline0_1,2,116,0,0,1,2,0,0,0
AI_0_0,3,9,0,0,1,2,0,0,0
AI_baseline0_1,4,119,0,0,1,3,0,0,0
AI_0_0,5,9,0,0,1,3,0,0,0
AI_baseline0_1,6,132,0,0,1,4,0,0,0
AI_0_0,7,10,0,0,1,4,0,0,0
AI_baseline0_1,8,133,0,0,1,5,0,0,0
AI_0_0,9,7,0,0,1,5,0,0,0
AI_baseline0_1,10,132,0,0,1,6,0,0,0
AI_0_0,11,94,1,0,1,6,1,0,0
AI_baseline0_1,12,139,0,0,1,7,0,0,0
AI_0_0,13,90,1,0,1,7,1,0,0
AI_baseline0_1,14,116,0,0,1,8,0,0,0
AI_0_0,15,7,0,0,1,8,0,0,0
AI_baseline0_1,16,117,1,0,1,8,1,0,0
